"Plot14"
"Time (sec)","Linear Displacement1 (mm)","Linear Displacement2 (mm)","Linear Displacement3 (mm)"
8.76999999999986,25.000000000001,-1427.99128082374,-5619.9077834482
8.77999999999986,25.000000000001,-1340.80663905115,-5703.36875396896
8.78999999999986,25.000000000001,-1251.7299157438,-5787.90472042091
8.79999999999986,25.000000000001,-1160.81242407276,-5873.32700785601
8.80999999999986,25.000000000001,-1068.12524059223,-5959.44175548357
8.81999999999986,25.000000000001,-973.754216175204,-6046.04898125563
8.82999999999986,25.000000000001,-877.795700259776,-6132.93862217333
8.83999999999986,25.000000000001,-780.353211258298,-6219.88306809899
8.84999999999986,25.000000000001,-681.535278667634,-6306.62513996599
8.85999999999986,25.000000000001,-581.454766314957,-6392.85947308559
8.86999999999986,25.000000000001,-480.230226636334,-6478.20346555475
8.87999999999986,25.000000000001,-377.990377216324,-6562.15053339947
8.88999999999985,25.000000000001,-274.883974887067,-6643.99159390148
8.89999999999985,25.000000000001,-171.099998071952,-6722.67659814178
8.90999999999985,25.000000000001,-66.9090247250449,-6796.55860725943
8.91999999999985,25.000000000001,37.2502708287925,-6862.90764243319
8.92999999999985,25.000000000001,140.595114311314,-6917.03310730204
8.93999999999985,25.000000000001,241.721125799176,-6951.21914618621
8.94999999999985,25.000000000001,338.613723916908,-6955.97018030213
8.95999999999985,25.000000000001,429.908590587431,-6927.58855056805
8.96999999999985,25.000000000001,516.155980588475,-6872.86910131182
8.97999999999985,25.000000000001,598.803830063339,-6801.56453372522
8.98999999999985,25.000000000001,679.01448206902,-6720.53567155958
8.99999999999985,25.000000000001,757.503023939259,-6633.76340001118
9.00999999999985,25.000000000001,834.687462893006,-6543.53441102734
9.01999999999985,25.000000000001,910.812503447069,-6451.2224073362
9.02999999999985,25.000000000001,986.020478705417,-6357.69969296288
9.03999999999985,25.000000000001,1060.39013665914,-6263.55099644532
9.04999999999985,25.000000000001,1133.9584080528,-6169.18882562656
9.05999999999985,25.000000000001,1206.73322778238,-6074.91887612222
9.06999999999985,25.000000000001,1278.70154589453,-5980.97902752533
9.07999999999985,25.000000000001,1349.83469496742,-5887.56371465978
9.08999999999985,25.000000000001,1420.09229646238,-5794.83982272484
9.09999999999985,25.000000000001,1489.4253824538,-5702.95744362797
9.10999999999985,25.000000000001,1557.77913648652,-5612.05736331767
9.11999999999985,25.000000000001,1625.09550190242,-5522.2763514861
9.12999999999985,25.000000000001,1691.31580869875,-5433.75086855466
9.13999999999985,25.000000000001,1756.38350293624,-5346.61953926234
9.14999999999985,25.000000000001,1820.24700859181,-5261.02457990685
9.15999999999985,25.000000000001,1882.86270355554,-5177.11227023547
9.16999999999985,25.000000000001,1944.19794558048,-5095.03250852445
9.17999999999985,25.000000000001,2004.2340400225,-5014.93746780789
9.18999999999985,25.000000000001,2062.96900140374,-4936.97937668977
9.19999999999985,25.000000000001,2120.41992904929,-4861.30747512946
9.20999999999985,25.000000000001,2176.62479810896,-4788.06423937156
9.21999999999985,25.000000000001,2231.6434661414,-4717.3810252441
9.22999999999985,25.000000000001,2285.55771588553,-4649.37333812697
9.23999999999985,25.000000000001,2338.47019834865,-4584.13599257529
9.24999999999985,25.000000000001,2390.50220527756,-4521.738466468
9.25999999999985,25.000000000001,2441.7902814711,-4462.22077662704
9.26999999999985,25.000000000001,2492.48177757973,-4405.59020111898
9.27999999999985,25.000000000001,2542.72953423211,-4351.81914803901
9.28999999999985,25.000000000001,2592.68597069387,-4300.84442580684
9.29999999999985,25.000000000001,2642.49692101109,-4252.56811316875
9.30999999999985,25.000000000001,2692.29561729032,-4206.86016586178
9.31999999999985,25.000000000001,2742.19726708095,-4163.56283556824
9.32999999999985,25.000000000001,2792.29471491837,-4122.49691220118
9.33999999999985,25.000000000001,2842.65571827052,-4083.46971868102
9.34999999999985,25.000000000001,2893.32239491006,-4046.28466273599
9.35999999999984,25.000000000001,2944.31338110474,-4010.75195157611
9.36999999999984,25.000000000001,2995.62912207479,-3976.69978109671
9.37999999999984,25.000000000001,3047.2604263393,-3943.98493747592
9.38999999999984,25.000000000001,3099.19990015596,-3912.50138098963
9.39999999999984,25.000000000001,3151.45516023188,-3882.18518754757
9.40999999999984,25.000000000001,3204.06196022421,-3853.0144125104
9.41999999999984,25.000000000001,3257.09485266748,-3825.00315227531
9.42999999999984,25.000000000001,3310.6730617009,-3798.19023912868
9.43999999999984,25.000000000001,3364.96001165077,-3772.62427523545
9.44999999999984,25.000000000001,3420.15627041296,-3748.34761327698
9.45999999999984,25.000000000001,3476.48707549817,-3725.38206483834
9.46999999999984,25.000000000001,3534.18662402617,-3703.71853071419
9.47999999999984,25.000000000001,3593.48165089506,-3683.31168810111
9.48999999999984,25.000000000001,3654.5765260961,-3664.07975227543
9.49999999999984,25.000000000001,3717.64141937034,-3645.90847817253
9.50999999999984,25.000000000001,3782.80429598753,-3628.65811201629
9.51999999999984,25.000000000001,3850.14682842059,-3612.17191154881
9.52999999999984,25.000000000001,3919.70382851879,-3596.28501082944
9.53999999999984,25.000000000001,3991.46553014309,-3580.83268903824
9.54999999999984,25.000000000001,4065.38194550406,-3565.65741809053
9.55999999999984,25.000000000001,4141.36852990522,-3550.61435334885
9.56999999999984,25.000000000001,4219.31247397853,-3535.57516701185
9.57999999999984,25.000000000001,4299.07906443546,-3520.43029612132
9.58999999999984,25.000000000001,4380.51768838484,-3505.08978917185
9.59999999999984,25.000000000001,4463.46718515315,-3489.4829955064
9.60999999999984,25.000000000001,4547.76036246249,-3473.55736093459
9.61999999999984,25.000000000001,4633.22758484763,-3457.27658253808
9.62999999999984,25.000000000001,4719.69940899042,-3440.6183456644
9.63999999999984,25.000000000001,4807.00828329584,-3423.57182514914
9.64999999999984,25.000000000001,4894.98934891641,-3406.1350872409
9.65999999999984,25.000000000001,4983.48037818833,-3388.31248275136
9.66999999999984,25.000000000001,5072.32086492399,-3370.11207776332
9.67999999999984,25.000000000001,5161.35023814748,-3351.54312602774
9.68999999999984,25.000000000001,5250.40510224371,-3332.61354533994
9.69999999999984,25.000000000001,5339.31530215631,-3313.32731504828
9.70999999999984,25.000000000001,5427.89845296011,-3293.68165710515
9.71999999999984,25.000000000001,5515.95232348266,-3273.66378834136
9.72999999999984,25.000000000001,5603.24405939202,-3253.24691970926
9.73999999999984,25.000000000001,5689.49455494192,-3232.38499993466
9.74999999999984,25.000000000001,5774.35511914245,-3211.00540664525
9.75999999999984,25.000000000001,5857.37153492174,-3188.9982938716
9.76999999999984,25.000000000001,5937.92698795508,-3166.20048618194
9.77999999999984,25.000000000001,6015.1491437864,-3142.37055785031
9.78999999999984,25.000000000001,6087.75737128327,-3117.15032688294
9.79999999999984,25.000000000001,6153.81975027733,-3090.00899022486
9.80999999999984,25.000000000001,6210.4249997334,-3060.1813483268
9.81999999999984,25.000000000001,6253.49743159863,-3026.676854387
9.82999999999983,25.000000000001,6278.57468287381,-2988.57060933337
9.83999999999983,25.000000000001,6283.31987345793,-2945.67726024748
9.84999999999983,25.000000000001,6269.5614939389,-2898.91482052326
9.85999999999983,25.000000000001,6241.7500135439,-2849.71870199214
9.86999999999983,25.000000000001,6204.20039284694,-2799.32404726511
9.87999999999983,25.000000000001,6160.02033230576,-2748.57088056059
9.88999999999983,25.000000000001,6111.23710899032,-2697.9940658404
9.89999999999983,25.000000000001,6059.15453443723,-2647.93968085588
9.90999999999983,25.000000000001,6004.6266856171,-2598.64393522933
9.91999999999983,25.000000000001,5948.22932593794,-2550.27983641262
9.92999999999983,25.000000000001,5890.36263809626,-2502.98429959217
9.93999999999983,25.000000000001,5831.31319630264,-2456.8743131642
9.94999999999983,25.000000000001,5771.29230665494,-2412.05703969821
9.95999999999983,25.000000000001,5710.4605340214,-2368.63652182633
9.96999999999983,25.000000000001,5648.94400133547,-2326.71846248201
9.97999999999983,25.000000000001,5586.84570753173,-2286.41391001951
9.98999999999983,25.000000000001,5524.25380198179,-2247.84232862423
10,25.000000000001,5461.24801774096,-2211.13433610327
